gene,weight,weight_zscore,bootstrap_std,bootstrap_ratio,bootstrap_ratio_zscore,abs_bootstrap_ratio,signed_contribution_rank,abs_bootstrap_ratio_rank
CCDC146,-0.00726757934737,-1.03945625014,0.00214656636486,-3.38567652337,-1.41390651691,3.38567652337,14730,3202
COL20A1,0.0090666860315,1.02507440796,0.00187245897353,4.8421280037,1.6228184365,4.8421280037,1002,1328
ZSWIM5,-0.00500650636318,-0.753673303203,0.00373685811284,-1.33976356929,-0.658799258378,1.33976356929,11692,9483
MYH7B,-0.0132672697403,-1.79777286054,0.00181361335749,-7.31537936989,-2.86428451924,7.31537936989,15721,185
POGK,-0.00277781299955,-0.471982901461,0.00397415904528,-0.698968754873,-0.422294174118,0.698968754873,10327,12337
USP28,-0.0123901311438,-1.68690901194,0.005472007223,-2.26427536347,-1.00001884203,2.26427536347,13416,5987
DHX37,0.00349061781552,0.32030051599,0.00445740133772,0.783106018742,0.124711218762,0.783106018742,6695,11946
KIAA1522,-0.00434796845878,-0.670438969634,0.0113919654175,-0.381669738225,-0.305185188558,0.381669738225,9570,13880
PHF12,0.00395182020801,0.378593096453,0.00258550463214,1.52845218643,0.39980420364,1.52845218643,5048,8715
CIP2A,0.00525924191893,0.543841556831,0.00476514427321,1.10368996559,0.243032609098,1.10368996559,5970,10538
GRAMD1A,-0.00482236855951,-0.730399643068,0.00175945160885,-2.74083614193,-1.1759082914,2.74083614193,14065,4660
HCN3,0.015275735973,1.80985252101,0.00447402236688,3.41431819521,1.09584120219,3.41431819521,2163,3160
CALCOCO1,-0.00773500409581,-1.0985352905,0.00614548114037,-1.25864906573,-0.628861449791,1.25864906573,11490,9850
ZBTB4,0.00278189977972,0.230723783954,0.00534937948348,0.520041583947,0.0276191778814,0.520041583947,7374,13205
PHRF1,-0.00406855866435,-0.635123632617,0.00311236471147,-1.30722426243,-0.646789623878,1.30722426243,11616,9625
CAMSAP3,-0.0124277384119,-1.69166229322,0.00295907471306,-4.19987314177,-1.71441088353,4.19987314177,15205,1978
PLEKHA4,0.0160381043992,1.90621026665,0.00327243723863,4.90096623088,1.64453449844,4.90096623088,967,1276
RDH14,0.00329781310975,0.295931423358,0.00202192236497,1.63102855326,0.437663174618,1.63102855326,4837,8311
FBRSL1,0.00138410394813,0.0540527013461,0.0030332161384,0.45631563495,0.00409915150469,0.45631563495,7527,13509
EPB41L5,0.00608894176755,0.648709497616,0.00861600303627,0.706701441715,0.0965117537833,0.706701441715,6897,12299
KIAA1549,0.00403625951525,0.389265602041,0.00611234191753,0.660345833022,0.0794027870854,0.660345833022,7021,12530
BEND3,0.0104950708198,1.20561170907,0.00407907116808,2.57290701422,0.785292462121,2.57290701422,3207,5088
RNF213,-0.00118216024141,-0.270304162781,0.00301026218004,-0.392710060024,-0.30925995973,0.392710060024,9603,13823
ZFP14,-0.0118909238715,-1.623812895,0.00175152437592,-6.78890002044,-2.66997108208,6.78890002044,15691,313
GPAM,0.0127865888869,1.49524268991,0.00290189116333,4.40629512521,1.46196087441,4.40629512521,1287,1733
ALS2,-0.0137154110885,-1.85441462134,0.00447468863743,-3.06510959751,-1.2955914087,3.06510959751,14441,3875
CHD8,-0.00786283836755,-1.11469259951,0.00286449869444,-2.74492649719,-1.17741796313,2.74492649719,14072,4645
ZDBF2,0.00244478081697,0.188114433739,0.00365094404573,0.669629768726,0.082829309814,0.669629768726,7004,12492
ZBTB26,0.00347754406857,0.318648090812,0.00273144962139,1.27314962771,0.305576922452,1.27314962771,5571,9795
CACHD1,0.014432357255,1.70325567203,0.00155576190673,9.27671335348,3.259538894,9.27671335348,19,22
VAT1L,0.00934294551335,1.05999156871,0.00316984340995,2.94744702026,0.923527999763,2.94744702026,2705,4140
ZSWIM6,0.00213567132553,0.149045274093,0.00235277624336,0.907723941688,0.170705305642,0.907723941688,6409,11390
LRRC4C,0.00821828325481,0.91784255503,0.00283671946648,2.89710820965,0.904948909581,2.89710820965,2763,4263
TNRC6C,-0.00512035591719,-0.768063047046,0.00329147545922,-1.55564152935,-0.73847567583,1.55564152935,12125,8617
KIAA1586,-0.00445295244889,-0.683708171595,0.00379826764002,-1.17236405407,-0.597015305759,1.17236405407,11323,10216
MAGEE1,-0.0016319925777,-0.327159652008,0.00372268560848,-0.438391191021,-0.326119989638,0.438391191021,9720,13603
ZNF317,-0.0138560409908,-1.87218920367,0.00397632016432,-3.48463916844,-1.45043173245,3.48463916844,14789,3037
USP37,0.00637231617017,0.684525931863,0.00451831829963,1.41032918613,0.356207268223,1.41032918613,5300,9194
DDX55,-0.0115279318961,-1.57793338684,0.00375491717537,-3.07008952734,-1.29742940535,3.07008952734,14447,3861
FANCM,-0.015276013004,-2.05166319206,0.00211809245526,-7.21215590288,-2.82618671599,7.21215590288,15715,201
SHTN1,0.00976116272424,1.11285113929,0.00313801259901,3.11061935421,0.983751780793,3.11061935421,2518,3789
CPNE5,0.00760531057277,0.840367329465,0.00275015244475,2.76541418178,0.856343167997,2.76541418178,2944,4593
FAM160B1,-0.00474572498607,-0.720712460727,0.00349924820576,-1.35621273685,-0.664870330855,1.35621273685,11732,9415
NCKAP5L,-0.00116407343334,-0.268018123654,0.00304668649357,-0.382078509158,-0.305336058075,0.382078509158,9572,13877
CWC22,-0.00594967476856,-0.872882832588,0.00293427553674,-2.02764692479,-0.912683820637,2.02764692479,13011,6805
GBA2,-0.00827649288483,-1.16697547927,0.00455236921723,-1.81806274709,-0.835330317623,1.81806274709,12627,7600
WDFY4,0.0115682443286,1.34125292458,0.00290988966602,3.9754924263,1.30295985518,3.9754924263,1616,2268
DENND1A,0.0130843721403,1.53288029662,0.00503451340021,2.59893481259,0.794898823642,2.59893481259,3172,5021
TLDC1,0.0113413563212,1.31257595402,0.00455892427985,2.4877264076,0.753853932824,2.4877264076,3326,5323
MIER1,-0.00670213588594,-0.967988367477,0.00356823544635,-1.87827736894,-0.857554380451,1.87827736894,12728,7384
SLC7A14,0.00779359175406,0.864164681969,0.0079185333103,0.984221629014,0.198939135848,0.984221629014,6240,11072
KIAA1614,-0.00492895378137,-0.743871228911,0.00285627799008,-1.7256561856,-0.801224826881,1.7256561856,12456,7954
ZNF529,0.00415107123903,0.403776957047,0.00381459898234,1.08820645584,0.237317942413,1.08820645584,6005,10595
SFMBT2,0.0116945108201,1.35721207773,0.00375526415185,3.11416463589,0.985060276313,3.11416463589,2514,3780
SEMA4G,0.000612344414386,-0.0434920110208,0.00260759966008,0.234830685001,-0.0776466984486,0.234830685001,8079,14608
PRX,0.00398789816301,0.383153083845,0.00350181637046,1.1388084757,0.255994178083,1.1388084757,5882,10375
PCDHB16,-0.00349595434958,-0.562750670908,0.00434020300696,-0.805481758335,-0.461606082223,0.805481758335,10538,11863
PPP4R4,0.0113251332913,1.31052548271,0.0016610577701,6.81802493276,2.35208412216,6.81802493276,251,302
ANO8,0.00603159452329,0.641461228949,0.00365082557259,1.65211796712,0.445446873063,1.65211796712,4795,8227
GPR107,0.0108992613225,1.25669840719,0.0013698871328,7.95632067889,2.77220726501,7.95632067889,89,102
METTL14,-0.0101562854437,-1.40456739288,0.00538595769483,-1.88569721843,-0.860292904685,1.88569721843,12750,7348
IGDCC4,0.0155774518664,1.8479871844,0.00430997062103,3.61428261029,1.16964423519,3.61428261029,1942,2804
EPG5,0.013684111727,1.60868295654,0.00486531544986,2.81258468602,0.873752897023,2.81258468602,2887,4486
NCOA5,-0.00604419295796,-0.884829234538,0.00758840871075,-0.796503349826,-0.458292323726,0.796503349826,10516,11905
WDR19,-0.00927718540792,-1.29345563282,0.004650086715,-1.99505643153,-0.900655294216,1.99505643153,12953,6940
ANKRD36B,-0.00943371658759,-1.31324001932,0.00221373676035,-4.26144461101,-1.73713573272,4.26144461101,15235,1904
SPTBN4,-0.00892052286862,-1.24837611869,0.00590246039165,-1.5113227835,-0.722118476169,1.5113227835,12045,8791
ZFYVE28,-0.0103348168336,-1.42713244366,0.00579907907364,-1.78214794149,-0.822074851233,1.78214794149,12561,7723
SCUBE2,0.0120905519277,1.40726875242,0.00229588579099,5.26618178271,1.77932855875,5.26618178271,773,999
TRIB3,0.00545158714085,0.568152574093,0.00226938562061,2.40223040604,0.722298997301,2.40223040604,3451,5566
ANKRA2,0.00642535461591,0.691229600179,0.0032817697012,1.95789321035,0.558302654724,1.95789321035,4237,7111
RBAK,-0.00314591287726,-0.518508010803,0.00238654858937,-1.31818513617,-0.650835072297,1.31818513617,11644,9572
MARK4,0.0125624274612,1.46691033919,0.00214373606338,5.86006256825,1.99851857412,5.86006256825,491,623
SUGP1,-0.00161378824728,-0.324858758923,0.00271070852833,-0.595338167278,-0.384046110463,0.595338167278,10092,12832
BRINP2,-0.00367485590916,-0.585362508414,0.00922315969462,-0.39843784894,-0.311373976838,0.39843784894,9624,13792
GATAD1,-0.00369930640196,-0.588452870351,0.00162097953332,-2.28214257238,-1.00661328639,2.28214257238,13441,5930
RAB40C,-0.0167760459953,-2.24125629752,0.00609661914486,-2.75169657095,-1.1799166676,2.75169657095,14085,4625
HES4,0.00892153286896,1.00672811891,0.00226815116673,3.93339429922,1.28742224335,3.93339429922,1646,2321
POLD4,-0.00286456562001,-0.482947792777,0.0039923316635,-0.717516945348,-0.42913995572,0.717516945348,10371,12249
CCAR2,-0.00732655628148,-1.04691049959,0.00479370926014,-1.52836892767,-0.728409881268,1.52836892767,12077,8717
HAMP,-0.0117039434375,-1.60017994736,0.00568864605031,-2.05742163143,-0.923673094182,2.05742163143,13070,6704
LSM2,0.00313636382169,0.27552542424,0.00355632458393,0.881911576875,0.161178456521,0.881911576875,6466,11510
CCNB1IP1,-0.0102310431728,-1.4140162184,0.00418251113585,-2.44614845974,-1.06714471601,2.44614845974,13690,5451
CCDC181,-0.00614864558807,-0.898031276513,0.00246223678445,-2.49717883629,-1.08597904993,2.49717883629,13765,5293
SLAMF7,0.00694162792801,0.756482738663,0.00411416839142,1.68724934606,0.458413191689,1.68724934606,4726,8084
HMHB1,0.00722742503368,0.792605384706,0.00211657381262,3.4146813074,1.09597521994,3.4146813074,2161,3158
RAP2C,-0.00679203276856,-0.979350670337,0.00629616526185,-1.07875706658,-0.562466760787,1.07875706658,11141,10631
C6orf47,-0.00697472266304,-1.00244132543,0.00266947679716,-2.61276766686,-1.12864067186,2.61276766686,13912,4984
KRTAP5-8,0.00701522069485,0.765784321552,0.00236120186223,2.97103810016,0.932235015197,2.97103810016,2672,4090
CYP4F11,0.0140047087074,1.64920405006,0.00402231743884,3.48175123429,1.12072944447,3.48175123429,2084,3045
ZNF410,9.07399277403e-06,-0.119740942433,0.00631680386522,0.00143648480587,-0.16378802441,0.00143648480587,8634,15739
CADM3,-0.0130589322775,-1.77144054199,0.00843632375895,-1.54794109977,-0.735633594864,1.54794109977,12115,8642
PTBP2,0.00905080541993,1.0230672158,0.00259559797183,3.48698277552,1.12266030606,3.48698277552,2078,3033
NGB,0.00165536391973,0.0883379608717,0.00497876071459,0.332485133274,-0.041604313277,0.332485133274,7834,14127
WFDC1,0.0139541367952,1.64281213339,0.00194873475029,7.1606137229,2.4785270784,7.1606137229,181,212
CTDSP1,0.0168255238468,2.00573427661,0.00476300049968,3.53254715129,1.13947724385,3.53254715129,2032,2946
CXCL16,0.0055552103279,0.581249780585,0.00539956114409,1.02882626563,0.215401852311,1.02882626563,6145,10867
SQOR,0.010041522109,1.14828649751,0.00166034786437,6.04784233741,2.06782448786,6.04784233741,439,546
PLEKHB1,0.0128175641663,1.49915773675,0.00207371075151,6.18097975186,2.11696295576,6.18097975186,405,502
MS4A7,0.00912423974164,1.03234877239,0.00522675191177,1.7456806628,0.479979070778,1.7456806628,4616,7871
TP53INP2,0.000905827769901,-0.00639787969316,0.00317176790634,0.285590811387,-0.0589121086895,0.285590811387,7968,14378
SRPRB,-0.00383726150018,-0.605889377173,0.00389142129049,-0.986082259855,-0.52826226587,0.986082259855,10917,11062
ENOPH1,0.0089653644227,1.01226810399,0.00167289351755,5.35919610462,1.81365836221,5.35919610462,729,934
RHOU,0.00386034065612,0.367030755871,0.00346066189363,1.11549199973,0.247388513698,1.11549199973,5938,10482
TRAPPC1,-0.00585954437858,-0.86149101612,0.00485105125298,-1.20789166575,-0.610127866293,1.20789166575,11380,10085
ZBED5,-0.0129153089157,-1.75328760846,0.00237807925424,-5.43098338403,-2.16879007798,5.43098338403,15552,889
CREBZF,-0.00883497618873,-1.23756364937,0.00439369554876,-2.01083031145,-0.906477130965,2.01083031145,12990,6861
PCTP,0.0113310674762,1.3112755199,0.00490843383975,2.30848939725,0.687700987637,2.30848939725,3577,5846
ABHD17C,0.00733987170196,0.806817814141,0.00318860062896,2.30191000883,0.685272661475,2.30191000883,3589,5861
RPRD1B,-0.000737123810172,-0.214054840577,0.00370113589887,-0.199161508876,-0.237824899134,0.199161508876,9118,14783
ZNF71,-0.00496282783505,-0.748152659431,0.0023572009337,-2.1053902381,-0.941377387517,2.1053902381,13154,6526
ZNF77,-0.0175364754115,-2.33736896661,0.00356006260105,-4.92588961956,-1.98236965035,4.92588961956,15448,1243
INIP,0.000574192756885,-0.0483140991125,0.00469707523062,0.122244743525,-0.119200011579,0.122244743525,8344,15146
JAM2,-0.00972688985874,-1.35029495827,0.00370832179331,-2.62298969747,-1.13241342744,2.62298969747,13925,4957
OVOL2,0.00849904610895,0.953328908813,0.00233911490955,3.63344531483,1.17671682216,3.63344531483,1927,2779
LY6G5B,-0.00953488190046,-1.32602656864,0.0020780957152,-4.58827850455,-1.8577638586,4.58827850455,15350,1555
MYL7,-0.00385720090434,-0.608409570782,0.00774564162592,-0.49798339384,-0.348114329529,0.49798339384,9874,13293
ZNF462,0.0071710123917,0.785475242874,0.00424380357537,1.68976067444,0.45934007486,1.68976067444,4720,8077
ZNF250,-0.00810610173882,-1.14543929526,0.00283025350926,-2.86409034113,-1.22139905398,2.86409034113,14205,4345
ARHGAP22,0.00745526721605,0.821402955934,0.00492321001149,1.51431021603,0.394584673416,1.51431021603,5086,8778
OSTC,0.00356536028507,0.329747412822,0.00347967773328,1.02462370322,0.213850767073,1.02462370322,6153,10883
SCAF1,0.00474514735385,0.4788637959,0.00253206760772,1.87402079604,0.527346954136,1.87402079604,4377,7402
KMT2C,0.000658743827171,-0.037627467499,0.00448082556411,0.147013941459,-0.110058175358,0.147013941459,8286,15036
CACTIN,-0.00126296497206,-0.280517284699,0.00493858485722,-0.255734184706,-0.258704789487,0.255734184706,9265,14505
DLGAP3,0.00575058455091,0.605943641242,0.00244682807725,2.3502201092,0.703102993588,2.3502201092,3527,5732
EPS15L1,0.0034759260455,0.31844358463,0.00330557658179,1.05153396374,0.223782828459,1.05153396374,6095,10770
SELENOK,0.0110819042703,1.27978312858,0.00366922825316,3.02022755352,0.950389899646,3.02022755352,2627,3983
SINHCAF,0.00365666135974,0.3412871952,0.0044924885576,0.813950066396,0.136095165581,0.813950066396,6633,11820
RBM25,-0.00776730522891,-1.10261791546,0.00437813776848,-1.77411165195,-0.819108810794,1.77411165195,12547,7759
WIZ,0.0132975934097,1.55982989229,0.00387079509384,3.43536485071,1.10360911934,3.43536485071,2137,3124
MID1IP1,0.00768515249488,0.850458759485,0.00284085060745,2.70522936853,0.834130106952,2.70522936853,3032,4750
ABRACL,-0.00901277045989,-1.26003553378,0.00402729788849,-2.23791999237,-0.990291579698,2.23791999237,13371,6083
RRAGD,0.00118846244579,0.0293250585525,0.00197694202657,0.601162011742,0.0575591729927,0.601162011742,7167,12805
PRM3,-0.00218699907685,-0.397308379628,0.00478406858126,-0.457142083083,-0.33304058451,0.457142083083,9766,13504
SNX6,0.0120662855189,1.40420165734,0.00565364189507,2.13425005382,0.623392585522,2.13425005382,3886,6431
TMEM8A,0.00711829625844,0.778812312477,0.00174605942032,4.07677778636,1.34034234031,4.07677778636,1538,2145
ENPP5,-0.00745454761474,-1.06308766001,0.00364778081666,-2.04358430219,-0.91856600117,2.04358430219,13033,6763
HIVEP3,0.00350880029795,0.322598647651,0.00440922023909,0.795787034369,0.12939153858,0.795787034369,6678,11909
EVA1C,-0.00865728517058,-1.21510481537,0.00284066079501,-3.04763074345,-1.28914029867,3.04763074345,14425,3910
TLNRD1,0.00681859299791,0.740932031036,0.00457811860142,1.48938758288,0.3853862072,1.48938758288,5140,8883
NTN4,-0.00487486732481,-0.737035099757,0.00446186916701,-1.0925616916,-0.567561783299,1.0925616916,11160,10578
CACNG8,-0.00939751477735,-1.30866437754,0.0062697770559,-1.49885947994,-0.717518509701,1.49885947994,12023,8839
CACNG7,-0.00373834618551,-0.593387211025,0.00314068392955,-1.19029684915,-0.603633956717,1.19029684915,11348,10155
CACNG6,-0.00646202416007,-0.937640016453,0.00462300576273,-1.39779712415,-0.680218331182,1.39779712415,11820,9249
UBL5,0.00581843155759,0.61451900243,0.00238220820144,2.44245299553,0.737144384161,2.44245299553,3401,5465
SIGIRR,0.0098496356623,1.12403346606,0.00222777175252,4.42129479878,1.46749696643,4.42129479878,1277,1721
PRDM12,0.00669838119052,0.725738145295,0.00171059976452,3.91580855409,1.28093168188,3.91580855409,1657,2341
PLEKHA1,-0.00883640968687,-1.23774483296,0.00581277401207,-1.52017086309,-0.725384132759,1.52017086309,12061,8757
PLEKHA2,-0.000473679472968,-0.180757419588,0.00418483357222,-0.113189560539,-0.206094300777,0.113189560539,8920,15201
HRH4,0.0034541655042,0.315693212721,0.00329964488678,1.04682946884,0.222046489561,1.04682946884,6105,10791
SCPEP1,0.0110502410877,1.27578113585,0.00150434225163,7.34556320258,2.54678838653,7.34556320258,157,181
SENP2,0.000534234319639,-0.0533645508365,0.00441893568797,0.120896604378,-0.119697583899,0.120896604378,8352,15158
ALOXE3,-0.00757792925792,-1.07868218962,0.00392029493101,-1.93299978478,-0.877751375304,1.93299978478,12820,7201
GNB4,0.0123506523074,1.44014352185,0.00431089029851,2.86498877312,0.893094241172,2.86498877312,2803,4343
ZNF350,0.0065771196932,0.710411586491,0.00219676651627,2.99400033844,0.940709937244,2.99400033844,2650,4036
KLHL12,0.00764144784731,0.844934814409,0.00319292543519,2.39324343848,0.718982079823,2.39324343848,3468,5597
RXFP1,0.00546877184865,0.5703245944,0.00324457900734,1.68551045799,0.45777140143,1.68551045799,4728,8089
LGR6,-0.00168058604342,-0.333301507637,0.00240637619388,-0.698388742248,-0.422080102574,0.698388742248,10326,12339
TMEM35A,-0.00234804810176,-0.417663788438,0.00390754063641,-0.60090177435,-0.386099531199,0.60090177435,10106,12807
AFAP1,0.0045614031053,0.455639878229,0.00432686597873,1.05420485121,0.224768601832,1.05420485121,6091,10762
GPBP1L1,-0.00517934211263,-0.775518467052,0.00579953611245,-0.893061447019,-0.493930066727,0.893061447019,10727,11465
C12orf10,-0.0112576293519,-1.54376913907,0.00434482337109,-2.59104418992,-1.12062295289,2.59104418992,13885,5041
FAM3A,-0.000132016752178,-0.137573771873,0.00287379884042,-0.0459380629989,-0.181273062005,0.0459380629989,8774,15509
AVPI1,-0.0172313467815,-2.29880295849,0.00289128844232,-5.95974670992,-2.36394648707,5.95974670992,15630,580
SLC25A19,-0.00248633806258,-0.435142619423,0.00419366166718,-0.592879984105,-0.383138842169,0.592879984105,10085,12843
